"Category","Application_Date","Latitude","Longitude"
"SINGLE FAMILY / DUPLEX","12/23/2009","47.67506598","-122.28118865"
"SINGLE FAMILY / DUPLEX","12/18/2009","47.67338009","-122.38001501"
"SINGLE FAMILY / DUPLEX","12/17/2009","47.67422713","-122.32755425"
"SINGLE FAMILY / DUPLEX","12/16/2009","47.63393142","-122.32275036"
"COMMERCIAL","12/16/2009","47.6177509","-122.31532398"
"SINGLE FAMILY / DUPLEX","12/10/2009","47.65195233","-122.37051106"
"COMMERCIAL","12/10/2009","47.68199856","-122.35476586"
"COMMERCIAL","12/10/2009","47.68203345","-122.35495862"
"SINGLE FAMILY / DUPLEX","12/09/2009","47.58932163","-122.31516405"
"COMMERCIAL","11/25/2009","47.66522217","-122.36997396"
"SINGLE FAMILY / DUPLEX","11/24/2009","47.71511552","-122.28500014"
"SINGLE FAMILY / DUPLEX","11/20/2009","47.55479364","-122.28409117"
"SINGLE FAMILY / DUPLEX","11/13/2009","47.66522073","-122.37496962"
"SINGLE FAMILY / DUPLEX","10/27/2009","47.71795667","-122.31169574"
"COMMERCIAL","10/27/2009","47.71805736","-122.31168733"
"COMMERCIAL","10/23/2009","47.71778606","-122.31153874"
"COMMERCIAL","10/23/2009","47.71783303","-122.31217983"
"COMMERCIAL","10/23/2009","47.71864531","-122.31201757"
"COMMERCIAL","10/21/2009","47.55358236","-122.33176983"
"COMMERCIAL","10/21/2009","47.6609387","-122.43036847"
"COMMERCIAL","10/21/2009","47.62941921","-122.34148205"
"COMMERCIAL","10/16/2009","47.62419713","-122.34444505"
"SINGLE FAMILY / DUPLEX","10/07/2009","47.63420668","-122.37142708"
"SINGLE FAMILY / DUPLEX","10/07/2009","47.62702784","-122.30557898"
"SINGLE FAMILY / DUPLEX","09/30/2009","47.63420514","-122.35025964"
"SINGLE FAMILY / DUPLEX","09/29/2009","47.72190445","-122.35137196"
"SINGLE FAMILY / DUPLEX","09/25/2009","47.55731736","-122.31637385"
"SINGLE FAMILY / DUPLEX","09/21/2009","47.64811349","-122.4127632"
"SINGLE FAMILY / DUPLEX","09/11/2009","47.69287925","-122.36040912"
"SINGLE FAMILY / DUPLEX","09/09/2009","47.67566252","-122.31405433"
"SINGLE FAMILY / DUPLEX","09/09/2009","47.63201523","-122.39678095"
"SINGLE FAMILY / DUPLEX","09/04/2009","47.6029209","-122.31528186"
"SINGLE FAMILY / DUPLEX","09/04/2009","47.55845946","-122.31567792"
"COMMERCIAL","08/28/2009","47.57871645","-122.41144561"
"INSTITUTIONAL","08/27/2009","47.59677294","-122.30173577"
"INSTITUTIONAL","08/27/2009","47.59677294","-122.30173577"
"INSTITUTIONAL","08/27/2009","47.59677294","-122.30173577"
"INSTITUTIONAL","08/27/2009","47.59677294","-122.30173577"
"INSTITUTIONAL","08/27/2009","47.59677294","-122.30173577"
"COMMERCIAL","08/26/2009","47.51950613","-122.26936343"
"SINGLE FAMILY / DUPLEX","08/20/2009","47.64119231","-122.32738963"
"SINGLE FAMILY / DUPLEX","08/17/2009","47.54271744","-122.28712048"
"MULTIFAMILY","08/13/2009","47.6178263","-122.302378"
"SINGLE FAMILY / DUPLEX","08/12/2009","47.67600905","-122.3141394"
"MULTIFAMILY","08/11/2009","47.6191122","-122.31616129"
"SINGLE FAMILY / DUPLEX","08/07/2009","47.55927771","-122.27105336"
"SINGLE FAMILY / DUPLEX","08/06/2009","47.65897643","-122.33575305"
"MULTIFAMILY","08/06/2009","47.61917152","-122.31616597"
"SINGLE FAMILY / DUPLEX","07/29/2009","47.52586904","-122.38374853"
"SINGLE FAMILY / DUPLEX","07/27/2009","47.53137916","-122.27514191"
"SINGLE FAMILY / DUPLEX","07/22/2009","47.69641272","-122.37517726"
"COMMERCIAL","07/20/2009","47.6689274","-122.37693346"
"SINGLE FAMILY / DUPLEX","07/20/2009","47.6689812","-122.37729342"
"SINGLE FAMILY / DUPLEX","07/15/2009","47.67566222","-122.36141549"
"SINGLE FAMILY / DUPLEX","07/15/2009","47.54418408","-122.32199161"
"SINGLE FAMILY / DUPLEX","07/15/2009","47.6159316","-122.29931401"
"SINGLE FAMILY / DUPLEX","07/14/2009","47.71833489","-122.27880766"
"SINGLE FAMILY / DUPLEX","07/14/2009","47.52149908","-122.35753916"
"SINGLE FAMILY / DUPLEX","07/13/2009","47.63761247","-122.35929555"
"SINGLE FAMILY / DUPLEX","07/09/2009","47.68061051","-122.29306009"
"SINGLE FAMILY / DUPLEX","07/09/2009","47.69370994","-122.3072633"
"SINGLE FAMILY / DUPLEX","07/09/2009","47.63566825","-122.28509078"
"SINGLE FAMILY / DUPLEX","07/08/2009","47.66477064","-122.36460345"
"COMMERCIAL","07/07/2009","47.69129988","-122.29039286"
"SINGLE FAMILY / DUPLEX","07/06/2009","47.67631941","-122.3133782"
"SINGLE FAMILY / DUPLEX","06/26/2009","47.67867153","-122.26800005"
"COMMERCIAL","06/24/2009","47.63214074","-122.35078543"
"SINGLE FAMILY / DUPLEX","06/24/2009","47.71121553","-122.32132568"
"SINGLE FAMILY / DUPLEX","06/19/2009","47.66748318","-122.32772349"
"SINGLE FAMILY / DUPLEX","06/18/2009","47.60001657","-122.2868555"
"SINGLE FAMILY / DUPLEX","06/17/2009","47.66006522","-122.33415525"
"SINGLE FAMILY / DUPLEX","06/17/2009","47.69257812","-122.26952102"
"SINGLE FAMILY / DUPLEX","06/11/2009","47.58762873","-122.38795096"
"SINGLE FAMILY / DUPLEX","06/10/2009","47.51675078","-122.37163864"
"SINGLE FAMILY / DUPLEX","06/10/2009","47.6630259","-122.32049053"
"INSTITUTIONAL","06/09/2009","47.59790423","-122.31985217"
"SINGLE FAMILY / DUPLEX","05/27/2009","47.52790608","-122.26112069"
"SINGLE FAMILY / DUPLEX","05/26/2009","47.63519387","-122.36799813"
"SINGLE FAMILY / DUPLEX","05/22/2009","47.54516395","-122.30190897"
"SINGLE FAMILY / DUPLEX","05/20/2009","47.68784231","-122.3479072"
"COMMERCIAL","05/20/2009","47.68571713","-122.37637485"
"SINGLE FAMILY / DUPLEX","05/18/2009","47.70602444","-122.27592414"
"SINGLE FAMILY / DUPLEX","05/15/2009","47.56599696","-122.36377346"
"SINGLE FAMILY / DUPLEX","05/14/2009","47.70884768","-122.27855194"
"SINGLE FAMILY / DUPLEX","05/13/2009","47.71214273","-122.28882319"
"COMMERCIAL","05/12/2009","47.54693174","-122.28636388"
"SINGLE FAMILY / DUPLEX","05/07/2009","47.68478343","-122.27559394"
"SINGLE FAMILY / DUPLEX","05/06/2009","47.63827615","-122.37172743"
"SINGLE FAMILY / DUPLEX","05/06/2009","47.53818521","-122.38626742"
"SINGLE FAMILY / DUPLEX","05/01/2009","47.67603089","-122.31349839"
"SINGLE FAMILY / DUPLEX","04/14/2009","47.51789068","-122.39589718"
"SINGLE FAMILY / DUPLEX","04/14/2009","47.51184158","-122.38971275"
"INDUSTRIAL","04/09/2009","47.66421512","-122.38161517"
"SINGLE FAMILY / DUPLEX","04/08/2009","47.55218609","-122.38319255"
"SINGLE FAMILY / DUPLEX","04/07/2009","47.67251311","-122.36354536"
"SINGLE FAMILY / DUPLEX","04/01/2009","47.72663969","-122.28073713"
"SINGLE FAMILY / DUPLEX","04/01/2009","47.53739185","-122.39219692"
"SINGLE FAMILY / DUPLEX","03/27/2009","47.64499163","-122.32677383"
"COMMERCIAL","03/26/2009","47.58746265","-122.32788596"
"COMMERCIAL","03/25/2009","47.62120965","-122.36017358"
"SINGLE FAMILY / DUPLEX","03/23/2009","47.66004889","-122.3279638"
"COMMERCIAL","03/23/2009","47.68213081","-122.26331566"
"SINGLE FAMILY / DUPLEX","03/20/2009","47.70728855","-122.27576607"
"SINGLE FAMILY / DUPLEX","03/19/2009","47.55574954","-122.27294858"
"COMMERCIAL","03/17/2009","47.62498078","-122.33884523"
"MULTIFAMILY","03/13/2009","47.60235422","-122.3108082"
"COMMERCIAL","03/12/2009","47.66115206","-122.37578568"
"SINGLE FAMILY / DUPLEX","03/05/2009","47.66708312","-122.35883316"
"SINGLE FAMILY / DUPLEX","03/03/2009","47.55012221","-122.39810256"
"SINGLE FAMILY / DUPLEX","03/02/2009","47.71807429","-122.28705152"
"SINGLE FAMILY / DUPLEX","02/27/2009","47.67640573","-122.38895144"
"COMMERCIAL","02/26/2009","47.66022551","-122.4193545"
"COMMERCIAL","02/25/2009","47.59796151","-122.30416437"
"COMMERCIAL","02/25/2009","47.59796151","-122.30416437"
"COMMERCIAL","02/24/2009","47.71425408","-122.3369027"
"SINGLE FAMILY / DUPLEX","02/23/2009","47.55524312","-122.38261482"
"SINGLE FAMILY / DUPLEX","02/19/2009","47.63896514","-122.36793661"
"SINGLE FAMILY / DUPLEX","02/11/2009","47.63218307","-122.29020791"
"SINGLE FAMILY / DUPLEX","02/09/2009","47.63021619","-122.36752031"
"SINGLE FAMILY / DUPLEX","01/29/2009","47.67110011","-122.32785168"
"SINGLE FAMILY / DUPLEX","01/21/2009","47.66078058","-122.27555209"
"SINGLE FAMILY / DUPLEX","01/20/2009","47.58385645","-122.31394091"
"SINGLE FAMILY / DUPLEX","01/14/2009","47.53223126","-122.28940175"
"SINGLE FAMILY / DUPLEX","01/13/2009","47.64276524","-122.39133785"
"MULTIFAMILY","12/22/2008","47.66738411","-122.31654901"
"SINGLE FAMILY / DUPLEX","01/06/2009","47.60320149","-122.31171536"
"SINGLE FAMILY / DUPLEX","12/30/2008","47.5558247","-122.27294908"
"COMMERCIAL","12/03/2008","47.69330887","-122.37718922"
"SINGLE FAMILY / DUPLEX","12/01/2008","47.5780071","-122.3872169"
"COMMERCIAL","11/18/2008","47.56141808","-122.37968735"
"SINGLE FAMILY / DUPLEX","11/07/2008","47.67436042","-122.36777487"
"COMMERCIAL","11/03/2008","47.67404046","-122.40615246"
"COMMERCIAL","11/03/2008","47.67395973","-122.40615433"
"MULTIFAMILY","10/27/2008","47.58684831","-122.31707104"
"SINGLE FAMILY / DUPLEX","10/10/2008","47.56016853","-122.38986202"
"SINGLE FAMILY / DUPLEX","10/03/2008","47.67181981","-122.37910791"
"COMMERCIAL","09/09/2008","47.7257052","-122.33685276"
"COMMERCIAL","06/29/2011","47.70679112","-122.35522573"
"SINGLE FAMILY / DUPLEX","07/08/2009","47.57095096","-122.37997423"
"COMMERCIAL","07/03/2008","47.62113072","-122.33630945"
"MULTIFAMILY","07/02/2008","47.56062356","-122.3625544"
"MULTIFAMILY","07/01/2008","47.6120149","-122.31383998"
"MULTIFAMILY","06/09/2011","47.61804159","-122.3165998"
"SINGLE FAMILY / DUPLEX","09/17/2012","47.67438315","-122.40498129"
"COMMERCIAL","06/16/2008","47.65671202","-122.36159914"
"SINGLE FAMILY / DUPLEX","06/13/2008","47.5525628","-122.37926894"
"SINGLE FAMILY / DUPLEX","06/11/2008","47.58416363","-122.31369992"
"SINGLE FAMILY / DUPLEX","04/14/2008","47.53251418","-122.27083353"
"SINGLE FAMILY / DUPLEX","04/10/2008","47.6235886","-122.28981295"
"SINGLE FAMILY / DUPLEX","04/10/2008","47.65146285","-122.37515752"
"SINGLE FAMILY / DUPLEX","03/31/2008","47.53355828","-122.37633869"
"SINGLE FAMILY / DUPLEX","11/05/2012","47.6370629","-122.36130177"
"SINGLE FAMILY / DUPLEX","03/11/2008","47.64385558","-122.35491119"
"MULTIFAMILY","02/27/2008","47.55919177","-122.28401903"
"MULTIFAMILY","02/15/2008","47.58258895","-122.38727913"
"MULTIFAMILY","02/06/2008","47.62264588","-122.31347573"
"COMMERCIAL","01/17/2008","47.62037829","-122.33807786"
"COMMERCIAL","01/17/2008","47.62004449","-122.33808797"
"COMMERCIAL","12/03/2007","47.58266988","-122.37331131"
"SINGLE FAMILY / DUPLEX","10/19/2007","47.71626669","-122.29011679"
"MULTIFAMILY","09/28/2007","47.69996689","-122.36720621"
"MULTIFAMILY","09/24/2007","47.67582146","-122.37812371"
"SINGLE FAMILY / DUPLEX","09/19/2007","47.57338054","-122.29401795"
"SINGLE FAMILY / DUPLEX","08/17/2007","47.61617218","-122.3031199"
"SINGLE FAMILY / DUPLEX","07/24/2007","47.66893979","-122.32793763"
"SINGLE FAMILY / DUPLEX","02/02/2007","47.51907674","-122.3869629"
"COMMERCIAL","08/09/2006","47.69079409","-122.35642798"
"SINGLE FAMILY / DUPLEX","07/07/2011","47.55371416","-122.39936212"
"SINGLE FAMILY / DUPLEX","07/29/2010","47.58896988","-122.31138785"
"COMMERCIAL","01/23/2012","47.6615389","-122.29926621"
"SINGLE FAMILY / DUPLEX","02/03/2012","47.55744885","-122.36040544"
"SINGLE FAMILY / DUPLEX","08/10/2010","47.56242688","-122.39382985"
"MULTIFAMILY","12/15/2011","47.66929531","-122.39212709"
"SINGLE FAMILY / DUPLEX","07/26/2011","47.57420208","-122.30747104"
"MULTIFAMILY","12/30/2011","47.58929449","-122.31570993"
"COMMERCIAL","08/05/2011","47.72919572","-122.34554851"
"SINGLE FAMILY / DUPLEX","02/04/2011","47.68754314","-122.3469711"
"SINGLE FAMILY / DUPLEX","02/01/2012","47.53729602","-122.34995131"
"SINGLE FAMILY / DUPLEX","01/27/2012","47.68865823","-122.27515903"
"COMMERCIAL","04/02/2007","47.59767176","-122.33468831"
"SINGLE FAMILY / DUPLEX","12/03/2010","47.69639702","-122.29095198"
"MULTIFAMILY","02/02/2009","47.56709607","-122.36489874"
"SINGLE FAMILY / DUPLEX","01/31/2012","47.60289374","-122.29281043"
"COMMERCIAL","01/12/2009","47.61384272","-122.28954629"
"SINGLE FAMILY / DUPLEX","09/08/2011","47.58734463","-122.31031775"
"SINGLE FAMILY / DUPLEX","12/07/2011","47.56920529","-122.40116112"
"SINGLE FAMILY / DUPLEX","04/04/2011","47.7269978","-122.3043723"
"COMMERCIAL","02/02/2012","47.65402078","-122.36688384"
"SINGLE FAMILY / DUPLEX","12/23/2011","47.65129883","-122.33785634"
"SINGLE FAMILY / DUPLEX","02/08/2012","47.67880026","-122.30745992"
"COMMERCIAL","02/08/2012","47.68213081","-122.26331566"
"SINGLE FAMILY / DUPLEX","07/19/2011","47.55138834","-122.31076765"
"SINGLE FAMILY / DUPLEX","02/24/2009","47.67909366","-122.37469852"
"SINGLE FAMILY / DUPLEX","01/13/2012","47.67977162","-122.30363905"
"MULTIFAMILY","09/09/2010","47.6622354","-122.28356619"
"MULTIFAMILY","09/09/2010","47.66297489","-122.28338148"
"MULTIFAMILY","09/09/2010","47.66379297","-122.2834422"
"MULTIFAMILY","09/09/2010","47.66320448","-122.28399567"
"MULTIFAMILY","09/09/2010","47.66245148","-122.28338517"
"MULTIFAMILY","09/09/2010","47.66153126","-122.28401439"
"SINGLE FAMILY / DUPLEX","02/10/2012","47.68876994","-122.36660405"
"MULTIFAMILY","09/09/2010","47.66245148","-122.28338517"
"MULTIFAMILY","09/09/2010","47.66192759","-122.28358931"
"MULTIFAMILY","09/09/2010","47.66245148","-122.28338517"
"MULTIFAMILY","09/09/2010","47.66281005","-122.28427539"
"MULTIFAMILY","09/09/2010","47.66334081","-122.28377761"
"MULTIFAMILY","09/09/2010","47.66255028","-122.28425501"
"MULTIFAMILY","09/09/2010","47.66174138","-122.2840955"
"INDUSTRIAL","02/13/2012","47.56749174","-122.3678228"
"MULTIFAMILY","09/09/2010","47.66153081","-122.28374803"
"MULTIFAMILY","09/09/2010","47.66245148","-122.28338517"
"MULTIFAMILY","09/09/2010","47.66153081","-122.28374803"
"SINGLE FAMILY / DUPLEX","02/06/2009","47.62076738","-122.29584179"
"INSTITUTIONAL","02/13/2012","47.65577925","-122.31531337"
"MULTIFAMILY","09/09/2010","47.66145041","-122.28427861"
"COMMERCIAL","02/14/2012","47.65889733","-122.34777857"
"SINGLE FAMILY / DUPLEX","09/23/2009","47.64121929","-122.34181307"
"SINGLE FAMILY / DUPLEX","08/05/2008","47.64153477","-122.34330653"
"SINGLE FAMILY / DUPLEX","01/09/2009","47.69985097","-122.39128524"
"SINGLE FAMILY / DUPLEX","03/31/2010","47.68757977","-122.30388468"
"COMMERCIAL","02/16/2012","47.62211499","-122.33066854"
"COMMERCIAL","02/16/2012","47.62245604","-122.33147941"
"COMMERCIAL","02/16/2012","47.62235386","-122.33075924"
"COMMERCIAL","07/28/2011","47.66206863","-122.33348689"
"COMMERCIAL","02/16/2012","47.62209507","-122.33135227"
"COMMERCIAL","02/16/2012","47.62229626","-122.33131338"
"SINGLE FAMILY / DUPLEX","02/17/2012","47.66914502","-122.3209498"
"SINGLE FAMILY / DUPLEX","07/26/2011","47.68274014","-122.35204667"
"COMMERCIAL","03/03/2011","47.61539704","-122.32709642"
"SINGLE FAMILY / DUPLEX","12/21/2011","47.67327258","-122.38969944"
"COMMERCIAL","06/24/2011","47.64256109","-122.31531298"
"SINGLE FAMILY / DUPLEX","02/22/2012","47.61602458","-122.29957171"
"SINGLE FAMILY / DUPLEX","02/23/2012","47.65972492","-122.36318322"
"SINGLE FAMILY / DUPLEX","09/28/2009","47.64129562","-122.30011315"
"SINGLE FAMILY / DUPLEX","04/23/2007","47.58021138","-122.39009555"
"SINGLE FAMILY / DUPLEX","08/10/2011","47.55892995","-122.40264542"
"SINGLE FAMILY / DUPLEX","06/03/2009","47.66311044","-122.36442743"
"SINGLE FAMILY / DUPLEX","03/01/2012","47.57328069","-122.39448459"
"SINGLE FAMILY / DUPLEX","01/03/2008","47.54304392","-122.37537949"
"MULTIFAMILY","07/15/2009","47.59419119","-122.29503425"
"SINGLE FAMILY / DUPLEX","03/05/2012","47.51336247","-122.37755287"
"SINGLE FAMILY / DUPLEX","11/10/2011","47.6466264","-122.41049928"
"SINGLE FAMILY / DUPLEX","01/25/2008","47.70383953","-122.3193302"
"SINGLE FAMILY / DUPLEX","01/06/2012","47.67398363","-122.37118369"
"SINGLE FAMILY / DUPLEX","09/21/2011","47.56529074","-122.36950812"
"COMMERCIAL","11/05/2009","47.64464664","-122.32610372"
"SINGLE FAMILY / DUPLEX","03/02/2012","47.56528767","-122.36962887"
"SINGLE FAMILY / DUPLEX","10/09/2009","47.54055625","-122.27221255"
"SINGLE FAMILY / DUPLEX","05/06/2009","47.61855482","-122.29746991"
"SINGLE FAMILY / DUPLEX","03/07/2012","47.58410794","-122.39667579"
"COMMERCIAL","09/07/2011","47.66794026","-122.38197781"
"SINGLE FAMILY / DUPLEX","12/02/2009","47.58750537","-122.31534349"
"SINGLE FAMILY / DUPLEX","01/22/2010","47.53853073","-122.38978287"
"SINGLE FAMILY / DUPLEX","08/05/2009","47.58678409","-122.30135976"
"INSTITUTIONAL","03/29/2010","47.65655533","-122.31464807"
"SINGLE FAMILY / DUPLEX","02/22/2010","47.54490127","-122.27916001"
"COMMERCIAL","12/27/2010","47.57391018","-122.33228473"
"COMMERCIAL","09/07/2011","47.66798253","-122.38196449"
"SINGLE FAMILY / DUPLEX","03/09/2010","47.55912245","-122.36187645"
"SINGLE FAMILY / DUPLEX","03/31/2010","47.67328861","-122.37915594"
"SINGLE FAMILY / DUPLEX","02/03/2009","47.54325692","-122.28664627"
"SINGLE FAMILY / DUPLEX","02/13/2009","47.69078418","-122.36482363"
"SINGLE FAMILY / DUPLEX","08/25/2009","47.68563259","-122.39157374"
"SINGLE FAMILY / DUPLEX","06/10/2009","47.66293924","-122.32047948"
"COMMERCIAL","03/09/2011","47.54657833","-122.3411058"
"COMMERCIAL","12/09/2011","47.7049711","-122.28832728"
"SINGLE FAMILY / DUPLEX","02/29/2012","47.68350935","-122.36207556"
"COMMERCIAL","02/26/2009","47.66022551","-122.4193545"
"COMMERCIAL","06/09/2009","47.62498078","-122.33884523"
"SINGLE FAMILY / DUPLEX","08/06/2009","47.62526387","-122.29121181"
"MULTIFAMILY","01/20/2009","47.61094073","-122.31518721"
"MULTIFAMILY","11/25/2009","47.62478371","-122.3201731"
"INSTITUTIONAL","04/01/2010","47.60004804","-122.33841755"
"MULTIFAMILY","11/02/2011","47.63325979","-122.31231079"
"COMMERCIAL","04/26/2011","47.67977743","-122.3558571"
"MULTIFAMILY","09/09/2010","47.66265536","-122.28356922"
"COMMERCIAL","05/19/2010","47.57639535","-122.3207373"
"COMMERCIAL","02/27/2009","47.57112418","-122.3337076"
"COMMERCIAL","05/25/2010","47.7003422","-122.37737815"
"SINGLE FAMILY / DUPLEX","05/05/2009","47.60407088","-122.28567106"
"INDUSTRIAL","07/01/2009","47.51547987","-122.2793364"
"SINGLE FAMILY / DUPLEX","09/03/2009","47.68063958","-122.36793009"
"SINGLE FAMILY / DUPLEX","05/06/2010","47.63785451","-122.35366615"
"SINGLE FAMILY / DUPLEX","09/03/2009","47.68063958","-122.36793009"
"SINGLE FAMILY / DUPLEX","05/12/2009","47.69328409","-122.32332459"
"COMMERCIAL","12/14/2010","47.61432844","-122.31258672"
"SINGLE FAMILY / DUPLEX","11/12/2008","47.58825778","-122.38374606"
"SINGLE FAMILY / DUPLEX","01/29/2010","47.5057753","-122.37701247"
"INDUSTRIAL","06/17/2010","47.55612561","-122.33460375"
"COMMERCIAL","10/24/2011","47.54306236","-122.33308141"
"SINGLE FAMILY / DUPLEX","06/10/2010","47.56550611","-122.40807661"
"SINGLE FAMILY / DUPLEX","05/18/2010","47.62899076","-122.29146033"
"SINGLE FAMILY / DUPLEX","11/12/2009","47.65935484","-122.31617091"
"SINGLE FAMILY / DUPLEX","05/20/2009","47.64428468","-122.37236988"
"SINGLE FAMILY / DUPLEX","12/10/2009","47.55249174","-122.31205093"
"SINGLE FAMILY / DUPLEX","03/08/2012","47.66893979","-122.32793763"
"SINGLE FAMILY / DUPLEX","12/08/2011","47.61999391","-122.28724247"
"COMMERCIAL","07/23/2009","47.58257891","-122.38592709"
"SINGLE FAMILY / DUPLEX","06/16/2010","47.56753548","-122.35555099"
"COMMERCIAL","03/09/2012","47.60613997","-122.34116288"
"MULTIFAMILY","02/06/2012","47.61942482","-122.33754953"
"COMMERCIAL","04/16/2009","47.61352596","-122.34826743"
"SINGLE FAMILY / DUPLEX","01/13/2009","47.63698916","-122.28852294"
"COMMERCIAL","03/14/2012","47.63105835","-122.34134479"
"SINGLE FAMILY / DUPLEX","09/15/2011","47.66659092","-122.36969154"
"SINGLE FAMILY / DUPLEX","01/30/2009","47.58066501","-122.38098205"
"COMMERCIAL","08/13/2009","47.61582105","-122.34616655"
"INSTITUTIONAL","03/14/2012","47.60497803","-122.324706"
"INDUSTRIAL","10/07/2011","47.70766793","-122.34243144"
"INDUSTRIAL","10/07/2011","47.70766793","-122.34243144"
"COMMERCIAL","07/23/2009","47.58257891","-122.38592709"
"INSTITUTIONAL","04/22/2011","47.54026914","-122.28048668"
"SINGLE FAMILY / DUPLEX","05/19/2009","47.6692527","-122.38116732"
"SINGLE FAMILY / DUPLEX","03/11/2009","47.64043967","-122.34134826"
"SINGLE FAMILY / DUPLEX","01/05/2012","47.67056422","-122.33605982"
"MULTIFAMILY","01/25/2012","47.63874795","-122.32394357"
"COMMERCIAL","11/05/2009","47.51973874","-122.26431984"
"SINGLE FAMILY / DUPLEX","10/15/2009","47.61786982","-122.3014668"
"SINGLE FAMILY / DUPLEX","03/29/2012","47.69096824","-122.30393806"
"SINGLE FAMILY / DUPLEX","03/29/2012","47.61398639","-122.30727099"
"MULTIFAMILY","03/29/2012","47.67074855","-122.39265477"
"SINGLE FAMILY / DUPLEX","03/14/2012","47.68063346","-122.38841638"
"INSTITUTIONAL","03/22/2012","47.60790865","-122.31757865"
"SINGLE FAMILY / DUPLEX","04/10/2012","47.59016973","-122.38397702"
"COMMERCIAL","04/09/2012","47.61470244","-122.35239675"
"SINGLE FAMILY / DUPLEX","02/24/2012","47.55712692","-122.39252581"
"SINGLE FAMILY / DUPLEX","04/12/2012","47.64115501","-122.29990746"
"SINGLE FAMILY / DUPLEX","11/09/2011","47.62262505","-122.31755809"
"SINGLE FAMILY / DUPLEX","02/27/2012","47.67639313","-122.28735292"
"SINGLE FAMILY / DUPLEX","04/12/2012","47.55371416","-122.39936212"
"SINGLE FAMILY / DUPLEX","04/13/2012","47.68857362","-122.36014568"
"SINGLE FAMILY / DUPLEX","11/18/2011","47.67231367","-122.27306675"
"SINGLE FAMILY / DUPLEX","09/15/2011","47.7007418","-122.39301746"
"SINGLE FAMILY / DUPLEX","03/09/2010","47.6682767","-122.2723706"
